longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-96.04994037597599,46.6381279389418,73,9717,1614.7983234987516,3443,1989,2.4565784014573286,157894
-90.99742194346288,44.60470977323052,67,770,93.89028110250281,1127,385,3.292009351653009,235162
-95.53297954716055,49.3327630012655,85,18247,2061.9083584678783,7887,3282,2.1198918473514548,210200
-96.59825073884303,48.32801642535279,51,4893,800.7927703198402,4675,2187,3.7169298913217226,281449
-91.42879503662994,47.87552633311594,76,14261,3694.4754013451084,4733,2366,3.0608001195864545,223299
-92.51742999533388,46.26567985238232,54,2306,595.7656655242162,1160,426,1.8583629634528342,149676
-94.16279091176881,44.40197502054538,27,10849,1564.4342905018907,3642,1696,4.1341857163981155,246342
-91.86600823086678,48.93192856381405,22,7052,1354.632915452812,4311,1660,4.183162056410694,301914
-90.18236869707773,45.51418369755219,18,15040,3106.9104089081184,8153,2870,4.979616557631727,325850
-96.93679519069681,43.79562946921191,109,8705,1425.474430592433,4157,1401,2.4208941585949413,217337
-92.36686832989992,45.52018169318271,44,4817,,4001,1266,4.773233497291283,306530
-95.52011181298019,48.18729647992572,66,14761,3514.615562813264,6514,2414,7.964633735081973,491180
-93.54913924845134,47.173981595430426,24,919,,299,152,3.044559869998085,170420
-93.93534530759806,47.92994764999467,48,13163,2677.692255052224,7584,2634,3.168971215520596,204480
-94.19715655767412,48.18244876478803,57,945,115.14717254046651,374,125,4.077157194903192,186258
-95.73425802809454,44.7505322053752,112,5429,1454.1490689430325,2264,909,1.133651612229074,86614
-91.01959548937364,48.95032156494976,107,4815,1102.75862862799,4347,1791,1.624581498962734,121720
-94.2776914960567,46.0841386572302,66,5065,1116.645062550085,3096,758,2.344731060419816,134480
-90.3685887907891,47.27018053065857,37,926,151.0328588737742,401,220,2.5767523656606866,226579
-94.46905429831202,43.51362175826178,18,9761,1634.3751650296856,4419,1526,3.1597265376964345,234117
-90.73420724597052,49.36087414062595,114,14130,,8081,2504,3.3880922773247644,220658
-93.00760924725991,45.15728867718852,83,1844,470.4264718578014,2208,922,1.6195534345751132,150730
-94.23068569157961,43.86617232858691,41,6296,1802.1801956492495,2576,1031,5.045587583192244,395254
-91.77895194759543,46.20374604506543,116,11682,1906.8729946476005,5661,2400,3.490016009307548,196423
-91.14275939055365,44.26127733737405,82,14980,2877.0018237250847,8635,3321,3.086117579179769,165645
-93.48328091488649,44.3987275899297,99,8494,849.4000000000001,5839,1860,3.746212202305135,240508
-93.92426270144676,47.23046859687824,32,12766,1276.6000000000001,4962,2000,2.2775478834857794,232688
-92.75387392813312,45.818271610264375,46,11114,,13001,2911,2.6984169007400176,174516
-92.69424198550597,48.93892945591447,49,2225,350.0700213458384,754,324,1.8455752758026844,179150
-93.92381003791891,45.38302331818761,97,10034,1016.8316457025231,11773,3436,1.114264511454217,49237
-91.3659958359917,47.784462757465015,102,9689,1374.402885331251,5024,1717,2.7010142165157114,179587
-94.12214485229568,46.22048663791396,58,8806,1912.1459774277532,3691,1385,6.527825785530219,426790
-93.7119127598048,47.393712676662744,72,13914,3049.885616454965,7664,2201,2.325871940898458,183999
-92.53904967304776,47.038202604624345,49,17523,,5247,3200,1.491064901119566,127402
-89.60126345513387,46.28942543927809,48,16063,4205.630043135858,9379,3285,3.873378064857027,246058
-95.1927169451914,49.10536045828418,67,11996,1981.9198549114665,5950,2742,2.4219704813180734,160419
-95.41396344068126,45.52201049225424,108,5870,1254.68602948739,4078,1744,3.657637301947593,208023
-95.83796804785004,44.545689457370706,10,2532,511.16362248261953,1402,607,4.044542564303965,307940
-91.89127954982737,47.500754959190985,34,2807,559.7778361657996,1510,747,2.391831415717642,149666
-93.74197129187826,48.49144461171666,32,10332,1582.3776687578616,4732,2942,3.6206555853643048,269083
-94.20773118142809,43.73749706564555,70,4150,824.9541374342053,1487,525,2.9566162358767882,225082
-95.62850411905372,46.15283286169382,69,4552,971.7084927718065,4447,1737,1.2391912985922402,122935
-90.33823449399429,48.76567736915523,108,10235,1945.0000014921375,3595,1486,2.3724854254243537,185374
-93.78756762878763,47.922749851644916,14,8399,1722.1831387813547,7672,2511,2.0680581014616726,181981
-92.52076150155527,49.351665527336,85,4642,1184.1316923686718,3634,1266,1.5239873491104852,75697
-96.33352224714753,46.635341488423734,49,9062,1598.874004564892,6070,2488,2.0517992719041978,128315
-96.36861393152627,47.393974740926794,8,6457,1502.3366328409932,8094,1827,4.063492949805233,271219
-96.68137002918724,45.28463365871377,99,20490,3882.4336108871853,9991,3112,3.0231837608261594,204528
-94.37143517754514,49.090460038029356,1,4470,1212.3852733674253,2989,735,1.3033229096984635,162597
-93.55877316312228,45.66137938248357,107,13034,1690.5240930677933,6317,2687,1.8222972301456632,101940
-95.31674824924087,47.85721320485111,33,23643,6269.892042771797,7020,2553,3.0247582770348176,215895
-94.50748320474472,45.878527204302586,22,15022,2605.0811942000328,5390,2903,3.000153249110286,270425
-97.15179773801698,46.8147316873717,37,9341,,4241,1766,2.600764054710251,149986
-94.49661881748726,47.746716956627125,113,4968,1101.7231936406774,2679,1191,4.216576987703378,333412
-96.28238072180248,46.50271149533299,96,7418,1798.95714604355,8170,1858,3.546815961965372,263516
-96.21143951652105,48.8518093287661,56,14996,2878.5439248354696,7444,3408,2.3230559523412064,149684
-97.16530304878798,45.97387582877408,41,4935,1154.9671767995178,1874,762,2.2169164508257677,159861
-91.83786964129868,47.317723609045615,19,14227,,4058,2349,2.7436871348175353,272051
-90.02911493981975,45.51993835647032,64,6151,1186.4003412192899,2517,862,1.1763583934093105,79755
-92.41409918143839,45.90812434256298,90,11259,2682.0606419884443,5623,2730,3.4261954470710023,260784
-96.4592442001551,46.096295638577956,13,9363,936.3000000000001,4849,1539,1.706739185168301,218429
-89.57969923967772,44.24226140804248,11,17087,2867.0777586607146,4611,3020,5.17732154364217,371757
-89.68799418425084,44.04116970644814,92,3832,770.500643783725,1655,655,1.3904272068255286,102445
-93.59459407543734,47.43819054656587,88,2030,456.94213766755956,776,520,3.54777835388643,321559
-96.36940701827153,47.36755465622401,52,12134,3016.5209785029165,7682,3332,1.2262340830656107,66005
-91.65030731571653,47.41116731383956,84,7468,,3017,1243,2.2467007872860343,160183
-89.79669482547753,43.61662202752188,61,2525,455.7059951865369,869,388,3.5893924059630518,269922
-91.20401304813207,45.426626371763504,76,12569,3061.508626929355,6766,2942,4.53951163029441,258264
-92.39363801980345,44.667078098829265,24,9213,,4796,1507,4.437785037910192,280586
-92.49659435174271,48.09109339300967,99,22634,5364.102358963729,12627,3234,4.092996246453624,256358
-89.67003052061666,48.57771936823717,95,7395,1422.4135461871672,4452,1588,4.3025335164178955,305450
-96.63698110648778,44.95541422563427,98,8121,2659.0460698696807,5564,2670,4.469339716114912,284144
-96.04841864915218,47.44031003720312,20,6674,1361.2802652571042,5453,2067,2.3286553921260067,182312
-90.80275187550446,44.26324054040382,53,7278,1534.3596583517742,4151,1739,2.5225698100367095,215422
-96.08262928153786,45.12339990105011,35,7938,2235.7139088223444,5490,1752,4.06057944831974,314487
-94.24861705064647,44.318061527777175,62,4903,1355.2024651432882,2642,953,4.899730377871709,268137
-95.03245572837842,45.17277252293545,51,13479,3172.6278304968473,4305,2604,2.784011188141841,212037
-95.32547568340897,47.48094562936074,50,9031,1399.049930115359,6142,1885,2.3382642686147963,196183
-97.00194097646512,48.87092877009299,109,652,134.07274850523655,333,105,2.3032967949107843,154157
-92.83986527078196,44.694882206752695,74,5885,1329.2565594057342,5070,1450,2.0467140023403667,169227
-94.11045568958235,46.69826630620924,115,10503,3125.726656597685,3389,1480,3.6688704349708465,270909
-92.95275536269502,47.63820749733625,63,20564,7145.736804376345,8650,3111,4.945072314226253,353888
-94.85528680996923,49.122242564064834,90,10081,1714.2664738373858,2930,1551,3.6937514284500788,249728
-89.95075141608218,47.09935684903432,36,8539,2071.844065398385,5210,2028,2.9452468415823896,229447
-92.64662661974025,45.00513089306155,57,1914,304.8056154666146,1081,381,7.038465978662955,398952
-89.79870574170154,47.190321125792224,51,9005,1744.7783925084757,3178,1433,2.9789994540189384,267718
-94.50495415220833,45.39089785390029,92,5218,817.2692768758709,2987,1065,5.563588271999611,420342
-97.18237056243332,49.25915750508108,68,7447,2110.9392614739486,4845,1794,1.832805965551558,182556
-91.18425514978921,45.85808919746546,39,12907,2734.885524701281,7351,3155,3.3000030824299555,247286
-90.82918281988306,47.54402355248998,96,13633,2926.6247579868636,11257,3274,1.9247793693259838,156314
-96.74798384155741,43.637042735845874,95,3717,752.5547392238805,2643,1075,1.9792969411038213,145059
-92.38465694084015,45.860362532195055,17,20769,4544.5672729653415,5855,2185,2.0827672469930043,181571
-92.11016242379108,48.663134918602815,48,7595,,5751,3344,3.0878725049784195,274190
-96.07784922373375,47.10034192215615,67,3273,542.4674827231371,2556,878,2.437968867711273,116407
-92.94556094303513,46.11926302973626,107,9689,1120.1385933383826,3679,1590,1.183023357953367,100169
-95.32736861876444,49.02203124667078,112,7520,1004.890343197277,5713,1800,2.468962942691317,137707
-97.07332188532523,48.53850781926865,30,518,61.88279013419725,201,111,2.266724014121703,138015
-90.5247846041039,45.40107247555534,49,9749,2044.809859295818,4810,1683,1.3674551192711961,109741
-93.41394718155622,46.7128355720439,18,3455,,660,512,3.682974272035975,230146
-91.18091692298752,46.38996311094553,9,5532,1377.4957595649587,3429,1155,4.052455028724062,256795
-91.63372365183587,47.22999475067769,41,3238,686.5632875206772,1227,492,3.9650401759488507,227275
-89.54846949018813,45.471256475056656,102,6908,747.6456197665702,7391,2603,6.46528084638587,412772
-93.82775878996081,44.94080950451874,48,12607,2262.6524352999368,6580,2938,1.8131699261935759,162067
-93.90786032796973,48.884763828007664,26,6013,601.3000000000001,2054,1012,1.8333818484010143,180258
-95.03048213370599,48.95085954704118,29,1933,276.01269153798233,554,237,2.958001612281062,292798
-92.38636645679524,48.47560502599568,83,6655,1167.863093805985,4816,1774,2.847445031326438,186014
-93.45693374572431,49.27140614151091,66,1709,261.0185466151833,1443,490,3.190285421499829,255488
-91.58853935950916,47.89545000210016,55,9133,2687.347137638511,4448,1599,4.376202930408033,314256
-94.454859922001,48.0115366485158,44,10290,2443.255327360553,3971,1949,2.6774789528023843,206117
-96.19249548960819,47.99928154257958,112,6954,1276.8160859606114,6246,1687,4.781643858585141,330288
-90.5592470186802,46.335585022559606,17,6324,1715.98063207825,5246,1874,2.1231622298494206,200947
-90.82403854687193,46.193067947634205,93,8977,,4513,2027,2.3913438175338366,184271
-94.49729855920877,44.917335029279116,119,3924,719.6260498344761,1872,656,1.8221295956125192,108883
-91.8842917751576,47.30443324671981,96,11388,2763.813450040161,6671,2423,0.6471566908670572,73725
-93.4084976216778,45.206988803003775,65,16501,,5917,2372,1.366745131505481,87319
-91.34051485209054,45.02106961724389,72,2927,685.6548536977884,1420,586,4.493908010229824,331057
-94.19598076128325,46.95717210716672,102,9611,2062.897117495152,5025,1575,4.933983628856595,334178
-93.07557788748753,45.91889609052775,17,6067,1391.7930191674209,3927,1080,1.6894464044104458,79312
-96.75481599870145,44.79125399188833,97,6662,1931.1153338668266,1998,1450,4.568351770249588,302998
-95.85319314177178,48.314730498841705,21,17588,3918.197927559595,9103,2727,1.0072391972585626,131782
-91.18040482013171,48.57736252383682,18,7180,1481.248469615342,5558,2128,1.8885867431920234,152931
-94.26194578726884,44.489427166098906,6,13921,1741.9659522133422,8736,3186,2.434128025841741,204432
-96.92968823343216,43.54429149352,13,9314,,6937,2034,4.826757773215879,333084
-95.90920060001801,45.483166814323305,75,1448,254.85197603739667,252,251,6.772645827110583,448131
-94.03069515294077,48.20531393051644,11,15476,2999.9235189393326,7777,2518,2.4390117744208193,228435
-91.67206907597085,48.451125810782514,83,1388,244.74375476737669,1175,349,2.9130687102010837,189367
-94.40116517808433,44.31614151368469,12,4752,1067.1834019467965,2759,1262,4.798580134565908,308026
-91.46206969128271,48.06858181698,25,17415,2620.419429467331,5775,3275,8.260744088438154,493140
-90.59293347782786,44.18265458712563,44,10026,2111.501062144745,12418,3465,5.127275406782679,333417
-94.57324807061602,45.80136928192352,103,4040,597.6021251220554,930,602,1.7426956788808046,83919
-91.03710810442092,49.3917961385703,19,16776,1846.4198221832653,9833,3449,4.455559631974443,271894
-96.22301887233755,44.63628585706237,43,11815,2161.120424607915,11020,3429,2.246306945690085,135538
-94.00231685694823,44.40838513720799,13,10541,2352.6946999576076,8757,3086,5.643141739227202,368237
-96.44876954863174,45.994521962026084,27,16527,2663.3300112868164,8566,2915,3.9942077205466937,254497
-96.79553448628023,47.15604430322218,64,1998,413.2454066726094,866,355,1.8959521710632299,192448
-96.70313919336206,49.00411461623819,90,2064,375.34044131156173,1467,510,4.939775443837837,276331
-96.39340939147141,49.286844758644904,63,10993,1629.4804194940523,4754,2186,3.811527597308815,289069
-90.76491038969372,43.910879755889226,75,1570,357.7477598896422,1009,448,3.594081740064472,269851
-93.01368614802058,44.31418535235264,43,4581,767.0138510100089,2495,952,3.0449772231111414,246544
-89.90511095411702,48.16535404598636,24,25368,5548.770959011288,5735,3422,2.373469719578806,185404
-93.05739767989365,45.09672969839808,79,26824,3406.397763800442,9413,3195,3.966091933898552,318387
-92.35892274121002,48.720609451087526,100,4716,975.4598821633584,1073,966,8.090675329074568,535915
-95.77947349921821,47.41437421765161,72,11292,2610.6312162124646,5440,1931,7.090058139033239,471868
-93.03752614112045,44.159884334046,13,11177,2431.988103216731,5549,1931,2.7649528328302337,256637
-94.23317037421438,48.41192278105164,119,2600,636.0303253320875,2108,993,1.1656063232776803,73984
-90.02794786551915,44.54050264204765,23,3138,728.878005188634,1679,903,2.348052109643424,130044
-90.0088066384802,45.99862282860995,66,3172,,3735,1586,3.208286711090474,246272
-95.67156068373275,46.757891078500045,92,12581,3048.383340959686,6391,2142,3.415602543004856,272384
-92.42499234767459,46.45452027957364,117,23006,4171.266479340518,7956,2834,4.501018565801312,307719
-92.28604631712346,47.548361202129385,65,20097,4543.2065629687095,5714,2956,4.1652211778822155,278566
-92.86847988817327,47.350851735728604,110,890,178.96922465915156,450,169,4.193009854567629,288692
-96.24266124843736,49.35304783261552,52,11793,3449.8149647647956,6432,2333,2.259077504963965,195141
-92.16408204492537,49.39658926442271,10,10249,2189.952594501911,5993,2194,2.3741394978293684,155183
-91.04704330608367,46.547110475550284,19,1751,237.65796229555514,518,258,1.8465946948474365,82897
-94.5417595393309,44.061674613069094,110,16222,3449.635316235364,7910,2937,3.3769612285589945,221703
-93.23795189503,47.79427546391544,11,11238,1713.1107675562873,6688,2123,4.434109356635343,361228
-96.30427481311057,49.26231806147788,110,9018,2132.075830250615,7434,2544,4.860118151375468,283134
-90.03369692154989,45.37812568701122,52,14320,3398.49105613295,6681,2347,0.971688463993498,42745
-96.35655853057314,46.221132426441685,114,6149,1042.5412573019958,4431,1236,3.7125855559418963,254204
-95.5954962786545,46.00618385641119,118,4537,671.9675995758083,2114,783,1.8796434075436192,118647
-94.90171573633974,43.80337301188588,10,9270,1915.5366678348382,2899,1384,3.9180431327982594,267431
-90.84141515829843,47.46636014421832,75,7394,,5642,2691,1.8740462621757847,180027
-91.80494941213186,45.58469240090396,4,10773,1702.9678376305612,6128,2265,4.180919805610165,287061
-97.14598882737612,48.146036860325864,38,10126,,3876,2231,2.2449092138153546,187076
-95.78657608687254,48.40950844416372,113,2392,553.0675913153106,1310,543,2.2664309096049373,182802
-91.42383592022236,48.34526164092729,119,465,58.498468147925486,379,132,4.312773898636157,277360
-94.09047441929374,45.958329388435295,17,9737,1580.0794787893833,7827,2370,2.343812110689096,216711
-96.9981558000021,45.397119525221306,119,11832,3785.4929984950836,5574,3331,4.6249209492870165,328304
-89.77784003693581,47.91804260003562,22,8490,2527.3897914516897,3507,1319,4.194878647449538,312488
-96.03550657035767,48.22819765967206,41,9306,2424.1193413427995,4130,1614,2.857445432040809,200319
-93.26940687163943,46.39841893370906,62,19002,3842.005322816715,8801,3356,2.449600058327306,230723
-95.2879660481347,48.76888301526419,26,2055,,2389,890,5.335067188472626,410734
-91.52148623426473,44.34906130686349,8,15222,2751.593479929415,4836,1874,4.364451684414562,347142
-91.21920903733589,48.68650579998786,24,1802,180.20000000000002,1350,393,6.29099957549097,443731
-94.14140289285832,44.0669618745341,8,7785,1335.0446963784273,3333,996,1.3712894133947304,107858
-92.12993791476545,44.405800580122225,70,8682,1530.645303244385,5335,1373,2.637701069214947,122733
-90.20013339899207,46.64965607831637,77,11791,2374.8419628570778,6302,2430,2.447548772017421,194324
-90.92596978760693,43.89835903310575,38,9471,2122.9118388347993,2697,1146,3.7828660792413915,262824
-94.00528757413416,43.81156189826065,100,10075,2846.6545048559456,3362,1665,1.9599352977528353,145142
-93.80063438499589,43.50306059057766,93,5406,1089.790129915172,2546,1113,2.0882701344902843,234188
-90.37103728999195,46.07426829219615,41,2671,400.17974826871193,1753,579,3.060066982304488,270376
-96.93532943671717,48.07028089962415,43,18867,3588.571682632503,8726,2796,1.291690268408433,126726
-97.02435089318354,43.7055462666515,48,10491,2436.06567581188,7173,2387,1.2150411143515425,101048
-95.61537586994933,47.348319878148544,73,10635,2067.3286152868864,5054,2296,2.852449533692843,230836
-90.82731333592285,48.3564511727555,101,8962,,4589,2082,9.918008392889385,650000
-96.02025845534756,44.49120500660944,30,2244,507.6571376616413,2083,552,3.1616236903800226,222948
-95.00334950589769,44.36649603544628,40,7697,1099.5942304413527,3888,1851,2.5359247363693393,183677
-92.35617108592065,48.578725744361165,58,19701,,8648,2507,3.6477985280786123,267919
-95.78133036252737,48.356435198705555,31,11952,2639.0568490356313,5062,1781,3.897243856120019,257538
-94.86600417242448,46.679756420958704,79,14210,2284.1070079060028,5528,2559,2.835760548296999,176594
-93.60477200115142,48.333279287834486,10,5333,972.5924876168253,2301,1218,2.216047159697131,141581
-95.44355851498688,44.04726085680452,118,8081,1622.6268218106554,4040,1848,1.4832294370176975,161981
-89.55841463336992,45.827440955838654,34,6482,1282.8139726864736,3973,1394,4.505381305388205,275451
-95.94146566662624,47.8530055810276,37,27473,4165.347663303468,7158,3485,2.430704493124364,140975
-90.65548429211405,45.018966560011386,33,3990,863.6117743954785,2501,708,3.718815764730047,191938
-93.58023129745986,47.93874059515796,90,6719,1035.5473237803385,2631,1063,4.833119678264104,348801
-96.20574766615455,46.4746537659058,21,13281,3752.3116415981417,7293,2415,2.616655815833783,170636
-96.28765658984813,47.92656932889457,73,1153,207.45952579658996,885,298,1.5535792523870482,145593
-93.34772036840842,46.24160986335824,80,9867,2273.30462888435,6585,1843,2.713070196073611,190639
-94.47789467968708,45.670635607308725,90,706,167.0800132365985,460,197,2.8011288641702383,239614
-95.39356229682996,44.79321637722393,64,13244,,5044,1894,3.7539230610047696,235046
-89.81616864382373,44.72943811446659,73,4847,735.0275488097387,2091,1189,2.3224948412659483,171120
-93.63197599712443,47.933795782371234,55,3234,764.7861053309596,1983,745,2.269755666554961,209928
-90.04815544343307,44.201571053400365,13,11504,1482.521994030428,5884,1792,2.5256545412393616,242789
-95.9372021093009,44.00729586565458,2,5086,694.2932914287334,3346,1225,3.5514465218435265,308265
-95.78731128232891,44.54011905363057,29,1778,409.5607203720703,1455,365,4.504071555051672,343465
-92.61058677974313,44.53454441757814,85,3822,726.0305589425083,5564,1911,8.584857825974247,571620
-95.12195755185047,48.35633497456071,85,9540,1570.812675941927,4603,2023,7.156385939217463,500110
-95.7759785117933,45.85118907849785,72,14314,2505.9014930110066,6752,2350,2.8288461509915406,156438
-96.4709225323175,49.34329189842684,89,13471,2158.394348739725,5444,3162,2.173918809834345,141394
-96.61271583863484,44.309546420964615,96,15024,,5276,2488,2.2692625685410426,208065
-91.40060343231661,47.355884971592495,75,14538,3647.868474500898,5252,2809,1.664141361872151,157962
-95.02734377295242,46.14750409248738,57,15733,2498.1530161226783,6010,2303,3.1769748409488225,186710
-89.66617251953122,45.81821724251274,24,9776,1802.3772643928146,6116,2386,1.9238312204334196,170170
-95.78996731841075,48.662996774419085,14,13530,3109.745955174336,9294,2797,1.8255372971289028,122896
-94.47076079481637,49.256014310387556,13,7036,1063.9117377979933,5967,2349,1.8805330565524225,148370
-94.31320362998603,48.649867856767656,13,9146,,3611,1807,4.480828781386113,379210
-93.34882349592641,44.63457400630728,88,11798,,9132,2583,2.8945775914067635,138061
-90.49610380885821,44.802707735132714,82,22457,3501.739616819739,3382,3382,1.6270640914157544,76445
-90.77226938327576,47.37083588666087,76,7587,1933.3211525942168,4669,1780,4.466177006908996,312792
-97.12333625234878,45.20559313166533,61,3961,650.7210604383083,2370,868,5.134834697875689,371902
-94.04873598442138,47.83487827160542,67,6138,1191.8658459403493,3802,1466,2.442724698329739,168137
-90.82488717098752,46.8418818397769,31,775,159.5213309950605,429,148,2.111504593155197,208498
-97.19847687973433,46.750361734093374,3,9344,2609.846874493267,3045,1142,2.0287895287915454,162965
-93.09097529391953,48.38842685654883,100,6232,1219.5094206134818,9035,3116,3.3850257273455635,239526
-95.20203771573435,47.6921433532818,74,2246,689.1800259084242,980,438,4.527653884155033,314121
-94.02168217083583,43.65680881348402,113,21713,3948.8418082018316,5378,3119,3.2408824657152557,207826
-93.96365381093318,43.791808909161496,93,8905,,5172,2011,1.639591300082551,144811
-94.18349080647513,47.04919486949049,46,7080,1747.6864302642348,2345,1182,4.849491893436142,313155
-90.33198405897328,46.368533246171424,56,11884,3517.709827277549,3689,1706,2.931645043979082,259013
-93.06923021093459,45.03508946652365,46,14773,2759.2257845701292,10177,3087,2.7443974774274635,238364
-90.24115022652452,45.97007091515733,7,2127,556.8653944779772,1781,504,3.647207947176861,309292
-91.6040834636256,47.971670880523874,25,13358,3237.590891965661,6646,2023,4.80439193592389,424650
-94.49637545350016,48.377007759481785,35,6014,974.034194235816,3212,1012,1.7996794122017243,161231
-93.39955965207305,46.81121610055126,106,9901,1971.2408265157944,5111,1939,1.6426381008714033,119316
-94.19808925581926,45.773679937056905,21,16980,3361.4635451089425,8908,2776,2.9400328648895493,241189
-90.81997805785753,45.09711089282113,6,21462,3185.4758794580366,9092,3232,2.9556677711049475,215940
-95.75549684782358,46.57931897753859,74,4961,1032.9250262756773,3651,969,4.508887217749511,307883
-89.98962542658606,45.35702274952985,36,13330,2719.3280636488576,4827,2356,5.3149875986275426,345566
-92.73073139426025,46.828161308578615,15,9256,,4646,1547,2.395599187834741,238790
-92.48946375444575,47.49224905680686,46,8153,1659.069340195025,3331,1809,3.4825051093936934,217369
-93.22062921805983,43.88986734442443,5,4524,753.8642194371268,1948,648,3.6941318182696956,250003
-92.93037712675414,43.50629804363421,54,11004,3546.6782796920334,4724,3012,3.8595770445759445,267243
-92.05889929354423,44.75243511916038,98,3387,714.1418518957049,1267,677,1.448415279143485,66154
-92.15622853572339,48.777617836540806,68,1492,395.3725801452204,430,235,3.7990841390131784,243761
-95.55106741570128,47.3131155030485,110,9656,2142.699801702432,7348,2671,2.0664871003337852,128902
-92.71521076127733,44.51456607642844,119,9623,2649.685282246623,4160,1479,3.8859342360787177,284734
-94.469376406699,48.75255737475935,101,1788,288.22330938892975,1326,326,1.7850856410949725,75079
-92.29486664531784,46.27274004769531,92,17351,3393.063954811388,6144,2414,3.084433393886719,194641
-92.98167373193702,46.3089413644041,70,6541,1161.6589183700407,3274,1069,2.613429482870748,199375
-95.81646451041381,49.019697468671666,11,16939,2903.3740309859586,9216,3418,7.832994972112234,563365
-91.54254883494943,43.85097148388171,43,19049,4064.593879784343,10347,3434,2.006542623843679,248320
-93.68099645440793,44.76955182030944,109,11040,2072.089036425358,5294,1971,1.9398424148616449,184597
-92.95390004739674,46.95605081841286,10,14147,1819.9017153646557,5600,1718,5.805427052441678,472178
-92.02064994007894,44.653370406533824,93,8587,1587.4246483670681,3173,1612,4.398889402508224,244294
-92.17288734083805,47.50920935433285,47,10789,1949.572784162416,2445,2161,3.3430750860044287,254923
-91.43324808530666,44.76314450708665,111,15652,3819.665044541935,9092,3190,2.3776511217977894,183260
-95.60801168944799,44.085026126533,22,12490,,3455,2278,1.7563739577969326,104771
-96.34998750022235,44.72121244188095,51,1528,,1480,437,2.4271492781128354,174207
-92.04731727500754,45.99413080220516,97,3543,575.6680585551348,1739,766,2.314450011402684,189748
-95.38291591067426,44.53921596512117,50,8247,1956.583568439541,4428,2240,2.1481428288571656,195050
-96.31754251216634,44.29468294704775,100,5254,907.5089831910777,5718,1355,2.338355695958777,206652
-96.18947130536756,48.57566312869175,44,11076,2794.5085614801314,4476,1729,2.289841967915521,180271
-94.79143904597375,45.390343501224116,56,7660,1513.967775013449,3616,1462,4.545565174397712,299758
-89.56323973002081,45.628476250457695,85,8689,1950.5822871858522,6481,2126,1.5743139224445455,138094
-95.98909548450945,43.82609541605724,37,4397,1122.4886581781252,2730,884,3.5184042003653864,264711
-94.9012684703018,45.60848077866212,97,1690,236.41935496733748,1149,350,3.3264440485050955,243565
-90.1103470305075,45.06236234619732,84,4724,886.4167453469025,1611,895,2.8626977820372987,135766
-89.78252791381581,47.10186189731655,104,6969,,6927,2371,3.9817333910249784,267862
-95.43790611913332,44.7118027562672,75,7717,1619.7528945714166,5250,2166,3.5779198712963343,265045
-90.42051423270993,48.741356173070756,103,8660,1170.4006963620773,5837,2851,3.08667424644453,209940
-96.1303318271728,48.98503306342538,70,1802,423.1559911677084,1230,468,4.846896139733528,329502
-91.33616963298603,44.089003237343064,55,2391,483.9053005877504,879,581,0.9770122425318725,82412
-97.09983716301524,44.1336774421026,111,1966,405.8047822800723,1699,539,7.908852471302236,490163
-94.0690288548446,44.18042598485483,52,12775,,4882,2013,5.003918797562922,379861
-95.29551890827611,47.15545861223084,34,16309,1630.9,4740,2049,6.418117993727024,436710
-91.77913829097476,44.219616888836775,97,4126,937.727944109404,1613,641,1.993739868620376,52614
-97.07636778856508,48.52905567578857,40,7080,1624.1601950792358,4066,1627,3.0563862174965863,205293
-93.6202568634032,47.95020193813357,4,1511,,899,274,3.407694644873726,233559
-91.835186509464,48.33687226360434,7,11118,,4234,2180,2.5077536824228917,189529
-96.8403724759736,46.60375710862752,87,8732,1512.6381695430857,4829,2037,3.2147546063173755,200205
-90.29001859759921,49.380395547963005,27,1372,342.656623955983,471,191,3.3388155284066103,245089
-94.41877996304734,43.76063310737055,46,3284,589.8315727394446,784,400,1.7296969964226512,145549
-95.92745309173473,45.86746328869807,56,7475,1503.4168837134264,6728,2496,4.144677665366705,264901
-95.46392338056545,45.41122634673205,46,23236,4259.663246476181,6837,3157,3.9936409529304413,287608
-94.59042434839043,49.09700844240458,98,12893,2781.9118511248525,5252,2989,2.189716019753127,176189
-95.67251171596835,46.9034796551358,101,9747,1307.6349492181646,5913,2028,1.6555192666673344,104834
-93.26854359485294,48.25652669612388,23,10584,2009.7687162711795,6640,1882,3.148553429882805,260840
-92.32642562895496,44.50501304258526,8,21421,5458.368643438021,7487,2848,2.054594273290207,217468
-93.8625881615984,49.27394144901259,63,16629,,7507,2958,3.390528561019694,208494
-93.91185244580755,46.441973326570256,101,18515,3448.5972425841223,8035,3182,2.102189072433543,156686
-91.180913700861,46.412665249996806,37,9447,2386.7505512202197,3339,1458,5.8938006940676235,483244
-94.8821713102243,49.22821989841985,48,11539,2738.6094331743457,5672,1718,2.2048182602718223,177329
-92.40467997891423,45.74632093118115,94,2195,488.64955291158384,977,368,2.0092160610208487,113478
-90.32450379516526,45.84539764487446,52,4674,1025.6747253869282,898,695,3.03676116097127,238893
-95.49433938876071,46.95004094654912,76,5951,1301.1920820839036,4590,1383,1.4631860767144238,106426
-92.42676437881168,44.25551040223194,106,7410,,9047,2852,2.0347684699280952,96144
-89.90061729357816,45.39440519582995,7,12834,3274.0328433357363,4787,1617,1.425830304960274,124642
-93.120576536843,44.63992910242627,7,7636,1348.3159605345672,2096,2096,3.3052872557049304,212643
